0.9454 	ERROR 	Plugin `psychopy-cedrus` entry point requires module `psychopy_cedrus`, but it cannot be imported.
20.5148 	EXP 	New trial (rep=3, index=3): <Trial 15 (3 in rep 3) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_response': 'r', 'thisN': 15, 'thisTrialN': 3, 'thisRepN': 3}>
20.5308 	EXP 	Fixation: autoDraw = False
20.5308 	EXP 	text: autoDraw = False
20.5308 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
20.5308 	EXP 	text: text = 'BLUE'
20.5308 	EXP 	Fixation: autoDraw = True
20.6646 	EXP 	Device response: <KeyPress from None: t=20.500672541667882, value=b, duration=0.16032995833302266>
21.0142 	INFO 	Keyboard events cleared
21.0142 	EXP 	Fixation: autoDraw = False
21.0142 	EXP 	text: autoDraw = True
21.6430 	DATA 	Keypress: r
21.6480 	EXP 	Device response: <KeyPress from None: t=21.640667249997932, value=r, duration=None>
21.6481 	EXP 	New trial (rep=4, index=0): <Trial 16 (0 in rep 4) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_response': 'b', 'thisN': 16, 'thisTrialN': 0, 'thisRepN': 4}>
21.6641 	EXP 	Fixation: autoDraw = False
21.6641 	EXP 	text: autoDraw = False
21.6641 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
21.6641 	EXP 	text: text = 'BLUE'
21.6641 	EXP 	Fixation: autoDraw = True
21.7813 	EXP 	Device response: <KeyPress from None: t=21.640667249997932, value=r, duration=0.1283028750003723>
22.1474 	INFO 	Keyboard events cleared
22.1474 	EXP 	Fixation: autoDraw = False
22.1474 	EXP 	text: autoDraw = True
22.8478 	EXP 	Device response: <KeyPress from None: t=22.846682999999757, value=b, duration=None>
22.8478 	EXP 	New trial (rep=4, index=1): <Trial 17 (1 in rep 4) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_response': 'b', 'thisN': 17, 'thisTrialN': 1, 'thisRepN': 4}>
22.8513 	DATA 	Keypress: b
22.8642 	EXP 	Fixation: autoDraw = False
22.8642 	EXP 	text: autoDraw = False
22.8642 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
22.8642 	EXP 	text: height = np.float64(0.05)
22.8642 	EXP 	text: height = np.float64(0.05)
22.8642 	EXP 	text: height = np.float64(0.05)
22.8642 	EXP 	text: text = 'RED'
22.8642 	EXP 	Fixation: autoDraw = True
22.9981 	EXP 	Device response: <KeyPress from None: t=22.846682999999757, value=b, duration=0.1362888750009006>
23.3475 	INFO 	Keyboard events cleared
23.3475 	EXP 	Fixation: autoDraw = False
23.3475 	EXP 	text: autoDraw = True
23.9940 	DATA 	Keypress: b
23.9982 	EXP 	Device response: <KeyPress from None: t=23.991592624999612, value=b, duration=None>
23.9983 	EXP 	New trial (rep=4, index=2): <Trial 18 (2 in rep 4) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_response': 'r', 'thisN': 18, 'thisTrialN': 2, 'thisRepN': 4}>
24.0141 	EXP 	Fixation: autoDraw = False
24.0141 	EXP 	text: autoDraw = False
24.0141 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
24.0141 	EXP 	text: height = np.float64(0.05)
24.0141 	EXP 	text: height = np.float64(0.05)
24.0141 	EXP 	text: height = np.float64(0.05)
24.0141 	EXP 	text: text = 'BLUE'
24.0141 	EXP 	Fixation: autoDraw = True
24.1647 	EXP 	Device response: <KeyPress from None: t=23.991592624999612, value=b, duration=0.16831054166686954>
24.4976 	INFO 	Keyboard events cleared
24.4976 	EXP 	Fixation: autoDraw = False
24.4976 	EXP 	text: autoDraw = True
24.9930 	DATA 	Keypress: r
24.9980 	EXP 	Device response: <KeyPress from None: t=24.99056220833154, value=r, duration=None>
24.9980 	EXP 	New trial (rep=4, index=3): <Trial 19 (3 in rep 4) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_response': 'r', 'thisN': 19, 'thisTrialN': 3, 'thisRepN': 4}>
25.0141 	EXP 	Fixation: autoDraw = False
25.0141 	EXP 	text: autoDraw = False
25.0141 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
25.0141 	EXP 	text: height = np.float64(0.05)
25.0141 	EXP 	text: height = np.float64(0.05)
25.0141 	EXP 	text: height = np.float64(0.05)
25.0141 	EXP 	text: text = 'RED'
25.0141 	EXP 	Fixation: autoDraw = True
25.1646 	EXP 	Device response: <KeyPress from None: t=24.99056220833154, value=r, duration=0.16831025000283262>
25.4975 	INFO 	Keyboard events cleared
25.4974 	EXP 	Fixation: autoDraw = False
25.4974 	EXP 	text: autoDraw = True
26.0908 	DATA 	Keypress: r
26.0981 	EXP 	Device response: <KeyPress from None: t=26.088518541666417, value=r, duration=None>
26.0981 	EXP 	New trial (rep=5, index=0): <Trial 20 (0 in rep 5) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_response': 'b', 'thisN': 20, 'thisTrialN': 0, 'thisRepN': 5}>
26.1141 	EXP 	Fixation: autoDraw = False
26.1141 	EXP 	text: autoDraw = False
26.1141 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
26.1141 	EXP 	text: text = 'RED'
26.1141 	EXP 	Fixation: autoDraw = True
26.2313 	EXP 	Device response: <KeyPress from None: t=26.088518541666417, value=r, duration=0.13632416666587233>
26.5972 	INFO 	Keyboard events cleared
